Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,sentiment_status
Apoorva Amargol,youtube can i get more like buttons plss this video deserves more likes from each of us the cast the story everything was just perfect the actors are amazing and most importantly ayush sir lotsss of luvvvvv from bangalore,0,0,2020-11-24T17:27:24Z,24,17,11,"['youtube', 'can', 'i', 'get', 'more', 'like', 'buttons', 'plss', 'this', 'video', 'deserves', 'more', 'likes', 'from', 'each', 'of', 'us', 'the', 'cast', 'the', 'story', 'everything', 'was', 'just', 'perfect', 'the', 'actors', 'are', 'amazing', 'and', 'most', 'importantly', 'ayush', 'sir', 'lotsss', 'of', 'luvvvvv', 'from', 'bangalore']","['youtub', 'can', 'i', 'get', 'more', 'like', 'button', 'plss', 'this', 'video', 'deserv', 'more', 'like', 'from', 'each', 'of', 'us', 'the', 'cast', 'the', 'stori', 'everyth', 'was', 'just', 'perfect', 'the', 'actor', 'are', 'amaz', 'and', 'most', 'import', 'ayush', 'sir', 'lotsss', 'of', 'luvvvvv', 'from', 'bangalor']",0.943,0.0,0.674,0.326,0.5833333333,0.7333333333,0.20512820510000002,0,0,neu
sandra styles,is plz find attached is done noo i have being loving the cute couple barkha and ayush soo cute,1,0,2020-11-24T17:27:18Z,24,17,11,"['is', 'plz', 'find', 'attached', 'is', 'done', 'noo', 'i', 'have', 'being', 'loving', 'the', 'cute', 'couple', 'barkha', 'and', 'ayush', 'soo', 'cute']","['is', 'plz', 'find', 'attach', 'is', 'done', 'noo', 'i', 'have', 'be', 'love', 'the', 'cute', 'coupl', 'barkha', 'and', 'ayush', 'soo', 'cute']",0.8807,0.0,0.556,0.444,0.5333333333,0.9833333333,0.7368421053,0,1,neu
Captain Jack,thank you for this beautiful visual treat love ayush and barkha,0,0,2020-11-24T17:27:10Z,24,17,11,"['thank', 'you', 'for', 'this', 'beautiful', 'visual', 'treat', 'love', 'ayush', 'and', 'barkha']","['thank', 'you', 'for', 'this', 'beauti', 'visual', 'treat', 'love', 'ayush', 'and', 'barkha']",0.9328,0.0,0.33299999999999996,0.667,0.45,0.5333333333,1.0,0,0,pos
Ripukon Hatiboruah,hope dice media will become the best web series maker in india and love you ayush and barkha want to see you in upcoming web series together dice media barkha sing ayush mehra,1,0,2020-11-24T17:27:01Z,24,17,11,"['hope', 'dice', 'media', 'will', 'become', 'the', 'best', 'web', 'series', 'maker', 'in', 'india', 'and', 'love', 'you', 'ayush', 'and', 'barkha', 'want', 'to', 'see', 'you', 'in', 'upcoming', 'web', 'series', 'together', 'dice', 'media', 'barkha', 'sing', 'ayush', 'mehra']","['hope', 'dice', 'media', 'will', 'becom', 'the', 'best', 'web', 'seri', 'maker', 'in', 'india', 'and', 'love', 'you', 'ayush', 'and', 'barkha', 'want', 'to', 'see', 'you', 'in', 'upcom', 'web', 'seri', 'togeth', 'dice', 'media', 'barkha', 'sing', 'ayush', 'mehra']",0.9118,0.0,0.6970000000000001,0.303,0.75,0.45,0.696969697,0,1,neu
Drishti Shukla,maaaan this last episode was fablast scne bought tearssssss to my eyessgreaaaaat jobb dice mediaaaa ayushhh barkha we alll love you sooo much greaaaaat workkk,4,0,2020-11-24T17:25:51Z,24,17,11,"['maaaan', 'this', 'last', 'episode', 'was', 'fablast', 'scne', 'bought', 'tearssssss', 'to', 'my', 'eyessgreaaaaat', 'jobb', 'dice', 'mediaaaa', 'ayushhh', 'barkha', 'we', 'alll', 'love', 'you', 'sooo', 'much', 'greaaaaat', 'workkk']","['maaaan', 'this', 'last', 'episod', 'was', 'fablast', 'scne', 'bought', 'tearssssss', 'to', 'my', 'eyessgreaaaaat', 'jobb', 'dice', 'mediaaaa', 'ayushhh', 'barkha', 'we', 'alll', 'love', 'you', 'sooo', 'much', 'greaaaaat', 'workkk']",0.6369,0.0,0.851,0.149,0.23333333329999997,0.28888888890000003,0.2,0,1,neu
Sagnik Das,the chemistry between both aayush and sanaya,0,0,2020-11-24T17:25:51Z,24,17,11,"['the', 'chemistry', 'between', 'both', 'aayush', 'and', 'sanaya']","['the', 'chemistri', 'between', 'both', 'aayush', 'and', 'sanaya']",0.0,0.0,1.0,0.0,0.0,0.0,0.2857142857,0,0,neu
Vasanth S D,barkha and ayush we need next series guys,1,1,2020-11-24T17:23:57Z,24,17,11,"['barkha', 'and', 'ayush', 'we', 'need', 'next', 'series', 'guys']","['barkha', 'and', 'ayush', 'we', 'need', 'next', 'seri', 'guy']",0.0,0.0,1.0,0.0,0.0,0.0,0.375,1,1,neu
Chinmay Vishwasena,ayush and barkha should definitely get married the chemistry between them feels so real bestpaironyoutube,0,0,2020-11-24T17:22:47Z,24,17,11,"['ayush', 'and', 'barkha', 'should', 'definitely', 'get', 'married', 'the', 'chemistry', 'between', 'them', 'feels', 'so', 'real', 'bestpaironyoutube']","['ayush', 'and', 'barkha', 'should', 'definit', 'get', 'marri', 'the', 'chemistri', 'between', 'them', 'feel', 'so', 'real', 'bestpaironyoutub']",0.4019,0.0,0.838,0.162,0.15,0.35,0.4,0,0,neu
,pls netflix or amazon prime take ayush as a main rolehe just deserves it man,2,0,2020-11-24T17:21:13Z,24,17,11,"['pls', 'netflix', 'or', 'amazon', 'prime', 'take', 'ayush', 'as', 'a', 'main', 'rolehe', 'just', 'deserves', 'it', 'man']","['pls', 'netflix', 'or', 'amazon', 'prime', 'take', 'ayush', 'as', 'a', 'main', 'roleh', 'just', 'deserv', 'it', 'man']",0.25,0.0,0.8,0.2,0.1666666667,0.3333333333,0.06666666667,0,1,neu
Abhijit Ghosalkar,it was a very very amazing video i watched it barkha and ayush brilient job did it no words it was a very very outstanding performance both are did it awesome job bohot hard,0,0,2020-11-24T17:20:12Z,24,17,11,"['it', 'was', 'a', 'very', 'very', 'amazing', 'video', 'i', 'watched', 'it', 'barkha', 'and', 'ayush', 'brilient', 'job', 'did', 'it', 'no', 'words', 'it', 'was', 'a', 'very', 'very', 'outstanding', 'performance', 'both', 'are', 'did', 'it', 'awesome', 'job', 'bohot', 'hard']","['it', 'was', 'a', 'veri', 'veri', 'amaz', 'video', 'i', 'watch', 'it', 'barkha', 'and', 'ayush', 'brilient', 'job', 'did', 'it', 'no', 'word', 'it', 'was', 'a', 'veri', 'veri', 'outstand', 'perform', 'both', 'are', 'did', 'it', 'awesom', 'job', 'bohot', 'hard']",0.9089,0.084,0.61,0.306,0.5345833333,0.8854166667,0.8529411765,0,0,neu
Dlight events,ayush and barkha is going to be srk and kajol 2,0,0,2020-11-24T17:17:32Z,24,17,11,"['ayush', 'and', 'barkha', 'is', 'going', 'to', 'be', 'srk', 'and', 'kajol', '2']","['ayush', 'and', 'barkha', 'is', 'go', 'to', 'be', 'srk', 'and', 'kajol', '2']",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,neu
Kshitij Kumar,amazing ayush bro and barkha mam miss to kr rha tha kr rhi thi bs ego aa jaati thi beech mai ego khtm saath phirse,0,0,2020-11-24T17:15:30Z,24,17,11,"['amazing', 'ayush', 'bro', 'and', 'barkha', 'mam', 'miss', 'to', 'kr', 'rha', 'tha', 'kr', 'rhi', 'thi', 'bs', 'ego', 'aa', 'jaati', 'thi', 'beech', 'mai', 'ego', 'khtm', 'saath', 'phirse']","['amaz', 'ayush', 'bro', 'and', 'barkha', 'mam', 'miss', 'to', 'kr', 'rha', 'tha', 'kr', 'rhi', 'thi', 'bs', 'ego', 'aa', 'jaati', 'thi', 'beech', 'mai', 'ego', 'khtm', 'saath', 'phirs']",0.4939,0.055999999999999994,0.81,0.134,0.6,0.9,0.12,0,0,neu
Shreya Sanghavi,what a closure the entire season was ok ok but the last episode was pure love in love again with the series and ayush and sanya,0,0,2020-11-24T17:15:30Z,24,17,11,"['what', 'a', 'closure', 'the', 'entire', 'season', 'was', 'ok', 'ok', 'but', 'the', 'last', 'episode', 'was', 'pure', 'love', 'in', 'love', 'again', 'with', 'the', 'series', 'and', 'ayush', 'and', 'sanya']","['what', 'a', 'closur', 'the', 'entir', 'season', 'was', 'ok', 'ok', 'but', 'the', 'last', 'episod', 'was', 'pure', 'love', 'in', 'love', 'again', 'with', 'the', 'seri', 'and', 'ayush', 'and', 'sanya']",0.9413,0.0,0.5870000000000001,0.413,0.3163265306,0.4845238095,0.6153846154,0,0,neu
Abhishek Maurya,reallyyyyyyy like ittt ayush barkha gr8 job already waiting for season 3,0,0,2020-11-24T17:14:41Z,24,17,11,"['reallyyyyyyy', 'like', 'ittt', 'ayush', 'barkha', 'gr8', 'job', 'already', 'waiting', 'for', 'season', '3']","['reallyyyyyyi', 'like', 'ittt', 'ayush', 'barkha', 'gr8', 'job', 'alreadi', 'wait', 'for', 'season', '3']",0.7351,0.0,0.5920000000000001,0.408,0.0,0.0,0.6666666667,0,0,neu
SHIKHA CHADHA,loved it guys means i can even tell you this was such a beautiful show that any one could fall in love with it including me love you barkha ayush you guys nailed it hoping to see season 3 as well,4,0,2020-11-24T17:14:07Z,24,17,11,"['loved', 'it', 'guys', 'means', 'i', 'can', 'even', 'tell', 'you', 'this', 'was', 'such', 'a', 'beautiful', 'show', 'that', 'any', 'one', 'could', 'fall', 'in', 'love', 'with', 'it', 'including', 'me', 'love', 'you', 'barkha', 'ayush', 'you', 'guys', 'nailed', 'it', 'hoping', 'to', 'see', 'season', '3', 'as', 'well']","['love', 'it', 'guy', 'mean', 'i', 'can', 'even', 'tell', 'you', 'this', 'was', 'such', 'a', 'beauti', 'show', 'that', 'ani', 'one', 'could', 'fall', 'in', 'love', 'with', 'it', 'includ', 'me', 'love', 'you', 'barkha', 'ayush', 'you', 'guy', 'nail', 'it', 'hope', 'to', 'see', 'season', '3', 'as', 'well']",0.9686,0.0,0.603,0.397,0.51,0.7,0.5121951220000001,0,1,neu
10 Astha Vaishnav,ayush and barkha is the best duo,0,0,2020-11-24T17:13:12Z,24,17,11,"['ayush', 'and', 'barkha', 'is', 'the', 'best', 'duo']","['ayush', 'and', 'barkha', 'is', 'the', 'best', 'duo']",0.6369,0.0,0.588,0.41200000000000003,1.0,0.3,0.2857142857,0,0,neu
kaushik siddharth,ayush mehra is such a good actor seriously man webseries actors are way better than present bollywood lead actors,113,3,2020-11-24T17:13:00Z,24,17,11,"['ayush', 'mehra', 'is', 'such', 'a', 'good', 'actor', 'seriously', 'man', 'webseries', 'actors', 'are', 'way', 'better', 'than', 'present', 'bollywood', 'lead', 'actors']","['ayush', 'mehra', 'is', 'such', 'a', 'good', 'actor', 'serious', 'man', 'webseri', 'actor', 'are', 'way', 'better', 'than', 'present', 'bollywood', 'lead', 'actor']",0.6249,0.076,0.667,0.258,0.17333333329999998,0.4533333333,0.5789473684,1,1,neu
Bishal Kumar,me find a better pair than barkha ayushle my search engine error not found,46,0,2020-11-24T17:08:18Z,24,17,11,"['me', 'find', 'a', 'better', 'pair', 'than', 'barkha', 'ayushle', 'my', 'search', 'engine', 'error', 'not', 'found']","['me', 'find', 'a', 'better', 'pair', 'than', 'barkha', 'ayushl', 'my', 'search', 'engin', 'error', 'not', 'found']",0.0516,0.163,0.6629999999999999,0.175,0.5,0.5,0.6428571429,0,1,neu
Atula Khandade,the song is hari mein hari by karthik rao such a beautiful song and barkha and ayush made this even more worth it love ya,1,0,2020-11-24T17:08:18Z,24,17,11,"['the', 'song', 'is', 'hari', 'mein', 'hari', 'by', 'karthik', 'rao', 'such', 'a', 'beautiful', 'song', 'and', 'barkha', 'and', 'ayush', 'made', 'this', 'even', 'more', 'worth', 'it', 'love', 'ya']","['the', 'song', 'is', 'hari', 'mein', 'hari', 'by', 'karthik', 'rao', 'such', 'a', 'beauti', 'song', 'and', 'barkha', 'and', 'ayush', 'made', 'this', 'even', 'more', 'worth', 'it', 'love', 'ya']",0.8899,0.0,0.665,0.335,0.43,0.54,0.8,0,1,neu
Anagha S,such a cute end loved it ayush bharka u guys aced it want season 3 soon,0,0,2020-11-24T17:08:17Z,24,17,11,"['such', 'a', 'cute', 'end', 'loved', 'it', 'ayush', 'bharka', 'u', 'guys', 'aced', 'it', 'want', 'season', '3', 'soon']","['such', 'a', 'cute', 'end', 'love', 'it', 'ayush', 'bharka', 'u', 'guy', 'ace', 'it', 'want', 'season', '3', 'soon']",0.802,0.0,0.5489999999999999,0.451,0.4,0.7666666667,0.375,0,0,neu
kiran kumar jadhav,so beautiful chemistry excited for more such series excellent works guys lots of love to ayush barkha,1,0,2020-11-24T17:07:53Z,24,17,11,"['so', 'beautiful', 'chemistry', 'excited', 'for', 'more', 'such', 'series', 'excellent', 'works', 'guys', 'lots', 'of', 'love', 'to', 'ayush', 'barkha']","['so', 'beauti', 'chemistri', 'excit', 'for', 'more', 'such', 'seri', 'excel', 'work', 'guy', 'lot', 'of', 'love', 'to', 'ayush', 'barkha']",0.9434,0.0,0.46399999999999997,0.536,0.5375,0.725,0.8823529412000001,0,1,pos
kushi Daga,i have xam tmmr yet this is so important sanya nd ayush,1,0,2020-11-24T17:06:31Z,24,17,11,"['i', 'have', 'xam', 'tmmr', 'yet', 'this', 'is', 'so', 'important', 'sanya', 'nd', 'ayush']","['i', 'have', 'xam', 'tmmr', 'yet', 'this', 'is', 'so', 'import', 'sanya', 'nd', 'ayush']",0.3327,0.0,0.809,0.191,0.4,1.0,0.0,0,1,neu
Sanjai Kumar,who want more series of aayush and barkha wewantseason3,2,0,2020-11-24T17:06:18Z,24,17,11,"['who', 'want', 'more', 'series', 'of', 'aayush', 'and', 'barkha', 'wewantseason3']","['who', 'want', 'more', 'seri', 'of', 'aayush', 'and', 'barkha', 'wewantseason3']",0.0772,0.0,0.86,0.14,0.5,0.5,0.11111111109999999,0,1,neu
Sairaj Dusane,please give season 3 also yaar because barkha and ayush suits to be the best jodi on youtube,0,0,2020-11-24T17:03:39Z,24,17,11,"['please', 'give', 'season', '3', 'also', 'yaar', 'because', 'barkha', 'and', 'ayush', 'suits', 'to', 'be', 'the', 'best', 'jodi', 'on', 'youtube']","['pleas', 'give', 'season', '3', 'also', 'yaar', 'becaus', 'barkha', 'and', 'ayush', 'suit', 'to', 'be', 'the', 'best', 'jodi', 'on', 'youtub']",0.7579,0.0,0.698,0.302,1.0,0.3,0.1666666667,0,0,neu
Mita,i was crying when ayush and barkha got seperatei think i am so lucky cause i love this web series and the last episode comes on my birthday,28,9,2020-11-24T17:01:59Z,24,17,11,"['i', 'was', 'crying', 'when', 'ayush', 'and', 'barkha', 'got', 'seperatei', 'think', 'i', 'am', 'so', 'lucky', 'cause', 'i', 'love', 'this', 'web', 'series', 'and', 'the', 'last', 'episode', 'comes', 'on', 'my', 'birthday']","['i', 'was', 'cri', 'when', 'ayush', 'and', 'barkha', 'got', 'seperatei', 'think', 'i', 'am', 'so', 'lucki', 'caus', 'i', 'love', 'this', 'web', 'seri', 'and', 'the', 'last', 'episod', 'come', 'on', 'my', 'birthday']",0.7167,0.09300000000000001,0.6629999999999999,0.244,0.1583333333,0.525,0.5,1,1,neu
JAY DESAI,the feeling is so daam good express i can fell him gr8 act shaurya and sanya or ayush and barkha good job,0,0,2020-11-24T17:00:39Z,24,17,11,"['the', 'feeling', 'is', 'so', 'daam', 'good', 'express', 'i', 'can', 'fell', 'him', 'gr8', 'act', 'shaurya', 'and', 'sanya', 'or', 'ayush', 'and', 'barkha', 'good', 'job']","['the', 'feel', 'is', 'so', 'daam', 'good', 'express', 'i', 'can', 'fell', 'him', 'gr8', 'act', 'shaurya', 'and', 'sanya', 'or', 'ayush', 'and', 'barkha', 'good', 'job']",0.8899,0.0,0.595,0.405,0.7,0.6,1.0909090909999999,0,0,neu
Akhil An,everyone are praising only ayush and barkha give credits to nayana tooo she is the director,1,0,2020-11-24T17:00:04Z,24,17,11,"['everyone', 'are', 'praising', 'only', 'ayush', 'and', 'barkha', 'give', 'credits', 'to', 'nayana', 'tooo', 'she', 'is', 'the', 'director']","['everyon', 'are', 'prais', 'onli', 'ayush', 'and', 'barkha', 'give', 'credit', 'to', 'nayana', 'tooo', 'she', 'is', 'the', 'director']",0.7184,0.0,0.7,0.3,0.0,1.0,0.3125,0,1,neu
Ambar Grover,awesome web series ayush bhaiya and barkha didi commmendable work done by both of u really want to meet u once in life i hope this comes true asap love from delhi,0,0,2020-11-24T16:58:03Z,24,16,11,"['awesome', 'web', 'series', 'ayush', 'bhaiya', 'and', 'barkha', 'didi', 'commmendable', 'work', 'done', 'by', 'both', 'of', 'u', 'really', 'want', 'to', 'meet', 'u', 'once', 'in', 'life', 'i', 'hope', 'this', 'comes', 'true', 'asap', 'love', 'from', 'delhi']","['awesom', 'web', 'seri', 'ayush', 'bhaiya', 'and', 'barkha', 'didi', 'commmend', 'work', 'done', 'by', 'both', 'of', 'u', 'realli', 'want', 'to', 'meet', 'u', 'onc', 'in', 'life', 'i', 'hope', 'this', 'come', 'true', 'asap', 'love', 'from', 'delhi']",0.9392,0.0,0.606,0.39399999999999996,0.5125,0.6125,0.5625,0,0,neu
Sanjana Gadiyar,ayush and barkha chemistry is next level looks so genuine and real loved it 3,0,0,2020-11-24T16:56:48Z,24,16,11,"['ayush', 'and', 'barkha', 'chemistry', 'is', 'next', 'level', 'looks', 'so', 'genuine', 'and', 'real', 'loved', 'it', '3']","['ayush', 'and', 'barkha', 'chemistri', 'is', 'next', 'level', 'look', 'so', 'genuin', 'and', 'real', 'love', 'it', '3']",0.5994,0.0,0.769,0.231,0.4666666667,0.5,0.6666666667,0,0,neu
Sakshi Tilokani,such a beautiful ending it made me cry and happyy at the same time what acting and performance i want this episode to continue for hours waiting for season 3 abhi selots and lots of love aayush barkha and all the creatives,1,0,2020-11-24T16:55:35Z,24,16,11,"['such', 'a', 'beautiful', 'ending', 'it', 'made', 'me', 'cry', 'and', 'happyy', 'at', 'the', 'same', 'time', 'what', 'acting', 'and', 'performance', 'i', 'want', 'this', 'episode', 'to', 'continue', 'for', 'hours', 'waiting', 'for', 'season', '3', 'abhi', 'selots', 'and', 'lots', 'of', 'love', 'aayush', 'barkha', 'and', 'all', 'the', 'creatives']","['such', 'a', 'beauti', 'end', 'it', 'made', 'me', 'cri', 'and', 'happyy', 'at', 'the', 'same', 'time', 'what', 'act', 'and', 'perform', 'i', 'want', 'this', 'episod', 'to', 'continu', 'for', 'hour', 'wait', 'for', 'season', '3', 'abhi', 'selot', 'and', 'lot', 'of', 'love', 'aayush', 'barkha', 'and', 'all', 'the', 'creativ']",0.743,0.065,0.737,0.198,0.27,0.445,0.380952381,0,1,neu
Technical science,in this industry ayush is the best actor,1,0,2020-11-24T16:54:15Z,24,16,11,"['in', 'this', 'industry', 'ayush', 'is', 'the', 'best', 'actor']","['in', 'this', 'industri', 'ayush', 'is', 'the', 'best', 'actor']",0.6369,0.0,0.625,0.375,1.0,0.3,1.25,0,1,neu
Sivaani Talanki,vani a strict one but she is so well planned and practicalratna a coolest boss who is friendly with team and have loud voice when smtg goes wrongayush a confused newbie boss he is friendly but does get the work on timewhom do u like,10,2,2020-11-24T16:53:08Z,24,16,11,"['vani', 'a', 'strict', 'one', 'but', 'she', 'is', 'so', 'well', 'planned', 'and', 'practicalratna', 'a', 'coolest', 'boss', 'who', 'is', 'friendly', 'with', 'team', 'and', 'have', 'loud', 'voice', 'when', 'smtg', 'goes', 'wrongayush', 'a', 'confused', 'newbie', 'boss', 'he', 'is', 'friendly', 'but', 'does', 'get', 'the', 'work', 'on', 'timewhom', 'do', 'u', 'like']","['vani', 'a', 'strict', 'one', 'but', 'she', 'is', 'so', 'well', 'plan', 'and', 'practicalratna', 'a', 'coolest', 'boss', 'who', 'is', 'friend', 'with', 'team', 'and', 'have', 'loud', 'voic', 'when', 'smtg', 'goe', 'wrongayush', 'a', 'confus', 'newbi', 'boss', 'he', 'is', 'friend', 'but', 'doe', 'get', 'the', 'work', 'on', 'timewhom', 'do', 'u', 'like']",0.9262,0.054000000000000006,0.662,0.284,0.1125,0.625,0.5555555556,1,1,neu
Brijraj Sharma,digital platform gave us sumeet vyas jeetu bhaiya and now another extremely talented actor as ayush bro,0,0,2020-11-24T16:52:47Z,24,16,11,"['digital', 'platform', 'gave', 'us', 'sumeet', 'vyas', 'jeetu', 'bhaiya', 'and', 'now', 'another', 'extremely', 'talented', 'actor', 'as', 'ayush', 'bro']","['digit', 'platform', 'gave', 'us', 'sumeet', 'vya', 'jeetu', 'bhaiya', 'and', 'now', 'anoth', 'extrem', 'talent', 'actor', 'as', 'ayush', 'bro']",0.5563,0.0,0.8170000000000001,0.183,0.35,0.45,0.2941176471,0,0,neu
JAHNAVI PATEL,nayana shyam killed it with her directionnd ofcourse barkha singh and ayush were amazinggg much love to u guyss,0,0,2020-11-24T16:52:33Z,24,16,11,"['nayana', 'shyam', 'killed', 'it', 'with', 'her', 'directionnd', 'ofcourse', 'barkha', 'singh', 'and', 'ayush', 'were', 'amazinggg', 'much', 'love', 'to', 'u', 'guyss']","['nayana', 'shyam', 'kill', 'it', 'with', 'her', 'directionnd', 'ofcours', 'barkha', 'singh', 'and', 'ayush', 'were', 'amazinggg', 'much', 'love', 'to', 'u', 'guyss']",-0.0772,0.182,0.648,0.17,0.15,0.3,0.3157894737,0,0,neu
Vibhav Jha div p 111,everyone is complementing barkha and ayush but we should not forgot the acting of ratna she was damn good,206,2,2020-11-24T16:48:02Z,24,16,11,"['everyone', 'is', 'complementing', 'barkha', 'and', 'ayush', 'but', 'we', 'should', 'not', 'forgot', 'the', 'acting', 'of', 'ratna', 'she', 'was', 'damn', 'good']","['everyon', 'is', 'complement', 'barkha', 'and', 'ayush', 'but', 'we', 'should', 'not', 'forgot', 'the', 'act', 'of', 'ratna', 'she', 'was', 'damn', 'good']",0.0772,0.145,0.6970000000000001,0.158,0.35,0.3,0.052631578949999994,1,1,neu
kirti gawand,thanks for the happy ending yrr lovee uuu barkha and ayushh,0,0,2020-11-24T16:44:30Z,24,16,11,"['thanks', 'for', 'the', 'happy', 'ending', 'yrr', 'lovee', 'uuu', 'barkha', 'and', 'ayushh']","['thank', 'for', 'the', 'happi', 'end', 'yrr', 'love', 'uuu', 'barkha', 'and', 'ayushh']",0.765,0.0,0.5770000000000001,0.423,0.5,0.6,0.6363636364,0,0,neu
TH Nirjona,why ayush is soooo cute,0,0,2020-11-24T16:42:34Z,24,16,11,"['why', 'ayush', 'is', 'soooo', 'cute']","['whi', 'ayush', 'is', 'soooo', 'cute']",0.4588,0.0,0.5710000000000001,0.429,0.5,1.0,1.0,0,0,neu
Srishti Narayan,i was crying jab pehle episodes ki clips dikha rahe the barkha di and ayush bhaiya ki jodi best hai youtube web series mein i think we need s 3 or s 4 or s 5 or s 6 or many seasons we love sanyashaurya,0,0,2020-11-24T16:41:13Z,24,16,11,"['i', 'was', 'crying', 'jab', 'pehle', 'episodes', 'ki', 'clips', 'dikha', 'rahe', 'the', 'barkha', 'di', 'and', 'ayush', 'bhaiya', 'ki', 'jodi', 'best', 'hai', 'youtube', 'web', 'series', 'mein', 'i', 'think', 'we', 'need', 's', '3', 'or', 's', '4', 'or', 's', '5', 'or', 's', '6', 'or', 'many', 'seasons', 'we', 'love', 'sanyashaurya']","['i', 'was', 'cri', 'jab', 'pehl', 'episod', 'ki', 'clip', 'dikha', 'rahe', 'the', 'barkha', 'di', 'and', 'ayush', 'bhaiya', 'ki', 'jodi', 'best', 'hai', 'youtub', 'web', 'seri', 'mein', 'i', 'think', 'we', 'need', 's', '3', 'or', 's', '4', 'or', 's', '5', 'or', 's', '6', 'or', 'mani', 'season', 'we', 'love', 'sanyashaurya']",0.743,0.071,0.736,0.193,0.45,0.5,0.3333333333,0,0,neu
S B,ayush barkha and the whole team of pfa series u all were superb,0,0,2020-11-24T16:39:00Z,24,16,11,"['ayush', 'barkha', 'and', 'the', 'whole', 'team', 'of', 'pfa', 'series', 'u', 'all', 'were', 'superb']","['ayush', 'barkha', 'and', 'the', 'whole', 'team', 'of', 'pfa', 'seri', 'u', 'all', 'were', 'superb']",0.6249,0.0,0.728,0.272,0.6,0.7,0.07692307692000001,0,0,neu
M IMAM,we r eagerly waiting for season 3 ayush barkha,0,0,2020-11-24T16:37:40Z,24,16,11,"['we', 'r', 'eagerly', 'waiting', 'for', 'season', '3', 'ayush', 'barkha']","['we', 'r', 'eager', 'wait', 'for', 'season', '3', 'ayush', 'barkha']",0.3818,0.0,0.698,0.302,0.0,0.0,0.11111111109999999,0,0,neu
shubh K,ayush and barkha looks so amazing together,0,0,2020-11-24T16:37:22Z,24,16,11,"['ayush', 'and', 'barkha', 'looks', 'so', 'amazing', 'together']","['ayush', 'and', 'barkha', 'look', 'so', 'amaz', 'togeth']",0.7065,0.0,0.552,0.44799999999999995,0.6,0.9,0.14285714289999998,0,0,neu
Sirisha Rao,loved it i was literally guessing that sanya s pitch will work and see that happened ayush and barkha nailed it,0,0,2020-11-24T16:33:29Z,24,16,11,"['loved', 'it', 'i', 'was', 'literally', 'guessing', 'that', 'sanya', 's', 'pitch', 'will', 'work', 'and', 'see', 'that', 'happened', 'ayush', 'and', 'barkha', 'nailed', 'it']","['love', 'it', 'i', 'was', 'liter', 'guess', 'that', 'sanya', 's', 'pitch', 'will', 'work', 'and', 'see', 'that', 'happen', 'ayush', 'and', 'barkha', 'nail', 'it']",0.5994,0.0,0.8220000000000001,0.17800000000000002,0.7,0.8,0.3333333333,0,0,neu
XISCE 26 RUPSA PATRA,nayana did a great job kudos to ayush and barkha love their work as alwaysss,0,0,2020-11-24T16:33:05Z,24,16,11,"['nayana', 'did', 'a', 'great', 'job', 'kudos', 'to', 'ayush', 'and', 'barkha', 'love', 'their', 'work', 'as', 'alwaysss']","['nayana', 'did', 'a', 'great', 'job', 'kudo', 'to', 'ayush', 'and', 'barkha', 'love', 'their', 'work', 'as', 'alwaysss']",0.9118,0.0,0.48700000000000004,0.513,0.65,0.675,1.133333333,0,0,pos
vijaya kalmath,just loved expression of all specially ayush and barkha and loved the beautiful ending,0,0,2020-11-24T16:33:02Z,24,16,11,"['just', 'loved', 'expression', 'of', 'all', 'specially', 'ayush', 'and', 'barkha', 'and', 'loved', 'the', 'beautiful', 'ending']","['just', 'love', 'express', 'of', 'all', 'special', 'ayush', 'and', 'barkha', 'and', 'love', 'the', 'beauti', 'end']",0.9136,0.0,0.485,0.515,0.6517857143,0.7928571429000001,0.6428571429,0,0,pos
Vedika Dwivedi,it feels like pfa is a real life scenes going on love for ayush and barkha,29,1,2020-11-24T16:28:52Z,24,16,11,"['it', 'feels', 'like', 'pfa', 'is', 'a', 'real', 'life', 'scenes', 'going', 'on', 'love', 'for', 'ayush', 'and', 'barkha']","['it', 'feel', 'like', 'pfa', 'is', 'a', 'real', 'life', 'scene', 'go', 'on', 'love', 'for', 'ayush', 'and', 'barkha']",0.7717,0.0,0.66,0.34,0.35,0.45,0.4375,1,1,neu
Prachi Kulkarni,guys one more series with ayush and barkha,0,0,2020-11-24T16:27:59Z,24,16,11,"['guys', 'one', 'more', 'series', 'with', 'ayush', 'and', 'barkha']","['guy', 'one', 'more', 'seri', 'with', 'ayush', 'and', 'barkha']",0.0,0.0,1.0,0.0,0.5,0.5,0.125,0,0,neu
simran Yaduvanshi,finally happy ending ayushbarkha,0,0,2020-11-24T16:27:27Z,24,16,11,"['finally', 'happy', 'ending', 'ayushbarkha']","['final', 'happi', 'end', 'ayushbarkha']",0.5719,0.0,0.44799999999999995,0.552,0.8,1.0,1.75,0,0,pos
