Name,Comment,Likes,Reply_Count,Time,date,hour,month,Tokenize,stemmed,compound,neg,neu,pos,polarity,subjectivity,empath_score,Reply_Class,Like_Class,sentiment_status
Pranjali Bhattacharjee,i m just spell bound binge watched the entire season in one go absolutely amazing like s1 was great but s2 made this series so memorable thanks dice media and thanks for choosing ayush and barkha they make a lovely onscreen pair amazing this season filled my heart just brilliant,2,0,2020-12-23T06:54:44Z,23,6,12,"['i', 'm', 'just', 'spell', 'bound', 'binge', 'watched', 'the', 'entire', 'season', 'in', 'one', 'go', 'absolutely', 'amazing', 'like', 's1', 'was', 'great', 'but', 's2', 'made', 'this', 'series', 'so', 'memorable', 'thanks', 'dice', 'media', 'and', 'thanks', 'for', 'choosing', 'ayush', 'and', 'barkha', 'they', 'make', 'a', 'lovely', 'onscreen', 'pair', 'amazing', 'this', 'season', 'filled', 'my', 'heart', 'just', 'brilliant']","['i', 'm', 'just', 'spell', 'bound', 'bing', 'watch', 'the', 'entir', 'season', 'in', 'one', 'go', 'absolut', 'amaz', 'like', 's1', 'was', 'great', 'but', 's2', 'made', 'this', 'seri', 'so', 'memor', 'thank', 'dice', 'media', 'and', 'thank', 'for', 'choos', 'ayush', 'and', 'barkha', 'they', 'make', 'a', 'love', 'onscreen', 'pair', 'amaz', 'this', 'season', 'fill', 'my', 'heart', 'just', 'brilliant']",0.9868,0.0,0.5529999999999999,0.447,0.47,0.7225,0.28,0,1,neu
Roshni Dutta,you guys are looking so good together i love you barkha and ashish,0,0,2020-12-23T06:54:44Z,23,6,12,"['you', 'guys', 'are', 'looking', 'so', 'good', 'together', 'i', 'love', 'you', 'barkha', 'and', 'ashish']","['you', 'guy', 'are', 'look', 'so', 'good', 'togeth', 'i', 'love', 'you', 'barkha', 'and', 'ashish']",0.8483,0.0,0.5489999999999999,0.451,0.6,0.6,0.5384615385,0,0,neu
Learning new things,lovely work ayush n barkha looking soo beautiful and best couple you both are working together for long long time,0,0,2020-12-22T19:24:44Z,22,19,12,"['lovely', 'work', 'ayush', 'n', 'barkha', 'looking', 'soo', 'beautiful', 'and', 'best', 'couple', 'you', 'both', 'are', 'working', 'together', 'for', 'long', 'long', 'time']","['love', 'work', 'ayush', 'n', 'barkha', 'look', 'soo', 'beauti', 'and', 'best', 'coupl', 'you', 'both', 'are', 'work', 'togeth', 'for', 'long', 'long', 'time']",0.9169,0.0,0.573,0.42700000000000005,0.45,0.57,0.75,0,0,neu
27 Prerana Jagtap,ayush and barkha such a great combo lots of love to these guys finally found attached,1,0,2020-12-22T19:10:22Z,22,19,12,"['ayush', 'and', 'barkha', 'such', 'a', 'great', 'combo', 'lots', 'of', 'love', 'to', 'these', 'guys', 'finally', 'found', 'attached']","['ayush', 'and', 'barkha', 'such', 'a', 'great', 'combo', 'lot', 'of', 'love', 'to', 'these', 'guy', 'final', 'found', 'attach']",0.8519,0.0,0.61,0.39,0.325,0.7125,0.4375,0,1,neu
KILLEM,i saw the closeup actors more times than barkha annd ayush lmao,1,0,2020-12-22T15:46:02Z,22,15,12,"['i', 'saw', 'the', 'closeup', 'actors', 'more', 'times', 'than', 'barkha', 'annd', 'ayush', 'lmao']","['i', 'saw', 'the', 'closeup', 'actor', 'more', 'time', 'than', 'barkha', 'annd', 'ayush', 'lmao']",0.5994,0.0,0.7190000000000001,0.281,0.55,0.75,0.0,0,1,neu
Manish Kumar,love it i wish plz find attached will have unlimited seasons thank u barkha and ayush,0,0,2020-12-21T04:22:45Z,21,4,12,"['love', 'it', 'i', 'wish', 'plz', 'find', 'attached', 'will', 'have', 'unlimited', 'seasons', 'thank', 'u', 'barkha', 'and', 'ayush']","['love', 'it', 'i', 'wish', 'plz', 'find', 'attach', 'will', 'have', 'unlimit', 'season', 'thank', 'u', 'barkha', 'and', 'ayush']",0.8658,0.0,0.483,0.517,0.5,0.6,0.5625,0,0,pos
babar rana,please make another content with ayush and barkha love from pakistan,0,0,2020-12-20T17:50:03Z,20,17,12,"['please', 'make', 'another', 'content', 'with', 'ayush', 'and', 'barkha', 'love', 'from', 'pakistan']","['pleas', 'make', 'anoth', 'content', 'with', 'ayush', 'and', 'barkha', 'love', 'from', 'pakistan']",0.7579,0.0,0.581,0.419,0.5,0.6,0.45454545450000006,0,0,neu
Nandni Jairaj,i think barkha singh and yuvraj thakur s jodi is better than barkha and ayush,0,0,2020-12-20T16:49:28Z,20,16,12,"['i', 'think', 'barkha', 'singh', 'and', 'yuvraj', 'thakur', 's', 'jodi', 'is', 'better', 'than', 'barkha', 'and', 'ayush']","['i', 'think', 'barkha', 'singh', 'and', 'yuvraj', 'thakur', 's', 'jodi', 'is', 'better', 'than', 'barkha', 'and', 'ayush']",0.4404,0.0,0.805,0.195,0.5,0.5,0.2,0,0,neu
Sachin Sapkal,such a great attachment with this series great job aayush and barkha hope see you both soon in another character and there also we will findattachment with so guys all the best for upcoming journey,0,0,2020-12-20T12:09:39Z,20,12,12,"['such', 'a', 'great', 'attachment', 'with', 'this', 'series', 'great', 'job', 'aayush', 'and', 'barkha', 'hope', 'see', 'you', 'both', 'soon', 'in', 'another', 'character', 'and', 'there', 'also', 'we', 'will', 'findattachment', 'with', 'so', 'guys', 'all', 'the', 'best', 'for', 'upcoming', 'journey']","['such', 'a', 'great', 'attach', 'with', 'this', 'seri', 'great', 'job', 'aayush', 'and', 'barkha', 'hope', 'see', 'you', 'both', 'soon', 'in', 'anoth', 'charact', 'and', 'there', 'also', 'we', 'will', 'findattach', 'with', 'so', 'guy', 'all', 'the', 'best', 'for', 'upcom', 'journey']",0.9552,0.0,0.624,0.376,0.65,0.575,0.6857142856999999,0,0,neu
Siddhant Panda,outstanding the way love between them is such adorable they are like rad ne bna di jodi ayush and barkhaa love you both,24,0,2020-12-20T04:46:11Z,20,4,12,"['outstanding', 'the', 'way', 'love', 'between', 'them', 'is', 'such', 'adorable', 'they', 'are', 'like', 'rad', 'ne', 'bna', 'di', 'jodi', 'ayush', 'and', 'barkhaa', 'love', 'you', 'both']","['outstand', 'the', 'way', 'love', 'between', 'them', 'is', 'such', 'ador', 'they', 'are', 'like', 'rad', 'ne', 'bna', 'di', 'jodi', 'ayush', 'and', 'barkhaa', 'love', 'you', 'both']",0.9590000000000001,0.0,0.499,0.501,0.4,0.715,0.6086956522,0,1,pos
s krj,ayush mehra is a must watch and with barkha its a must must watch,0,0,2020-12-19T13:32:32Z,19,13,12,"['ayush', 'mehra', 'is', 'a', 'must', 'watch', 'and', 'with', 'barkha', 'its', 'a', 'must', 'must', 'watch']","['ayush', 'mehra', 'is', 'a', 'must', 'watch', 'and', 'with', 'barkha', 'it', 'a', 'must', 'must', 'watch']",0.0,0.0,1.0,0.0,0.0,0.0,0.14285714289999998,0,0,neu
ishita sheth,amazing this called perfect love story aayush and barkha the bestest pair i have seen,0,0,2020-12-19T12:29:27Z,19,12,12,"['amazing', 'this', 'called', 'perfect', 'love', 'story', 'aayush', 'and', 'barkha', 'the', 'bestest', 'pair', 'i', 'have', 'seen']","['amaz', 'this', 'call', 'perfect', 'love', 'stori', 'aayush', 'and', 'barkha', 'the', 'bestest', 'pair', 'i', 'have', 'seen']",0.9136,0.0,0.485,0.515,0.7,0.8333333333,0.6666666667,0,0,pos
Chintan Sanghvi,guys it s lovely seeing you both on the screen i really appreciate your hard work and efforts you both have amazing skills my heart was broken in this last episode maybe this is off limits but it would be great to see you both as real life couple i love you aayush barkha,0,1,2020-12-18T14:21:28Z,18,14,12,"['guys', 'it', 's', 'lovely', 'seeing', 'you', 'both', 'on', 'the', 'screen', 'i', 'really', 'appreciate', 'your', 'hard', 'work', 'and', 'efforts', 'you', 'both', 'have', 'amazing', 'skills', 'my', 'heart', 'was', 'broken', 'in', 'this', 'last', 'episode', 'maybe', 'this', 'is', 'off', 'limits', 'but', 'it', 'would', 'be', 'great', 'to', 'see', 'you', 'both', 'as', 'real', 'life', 'couple', 'i', 'love', 'you', 'aayush', 'barkha']","['guy', 'it', 's', 'love', 'see', 'you', 'both', 'on', 'the', 'screen', 'i', 'realli', 'appreci', 'your', 'hard', 'work', 'and', 'effort', 'you', 'both', 'have', 'amaz', 'skill', 'my', 'heart', 'was', 'broken', 'in', 'this', 'last', 'episod', 'mayb', 'this', 'is', 'off', 'limit', 'but', 'it', 'would', 'be', 'great', 'to', 'see', 'you', 'both', 'as', 'real', 'life', 'coupl', 'i', 'love', 'you', 'aayush', 'barkha']",0.9506,0.052000000000000005,0.67,0.278,0.2342592593,0.5009259259000001,0.5185185185,1,0,neu
Nkr Nkr,what lovely episodes i mean it s just amazing and wonderful to watch it the chemistry and specially it s so realistic in a word it s full on entertainment i just loved it and barkha and ayush are just great good job guys i ll be waiting for the new one love you guys,0,0,2020-12-16T22:55:48Z,16,22,12,"['what', 'lovely', 'episodes', 'i', 'mean', 'it', 's', 'just', 'amazing', 'and', 'wonderful', 'to', 'watch', 'it', 'the', 'chemistry', 'and', 'specially', 'it', 's', 'so', 'realistic', 'in', 'a', 'word', 'it', 's', 'full', 'on', 'entertainment', 'i', 'just', 'loved', 'it', 'and', 'barkha', 'and', 'ayush', 'are', 'just', 'great', 'good', 'job', 'guys', 'i', 'll', 'be', 'waiting', 'for', 'the', 'new', 'one', 'love', 'you', 'guys']","['what', 'love', 'episod', 'i', 'mean', 'it', 's', 'just', 'amaz', 'and', 'wonder', 'to', 'watch', 'it', 'the', 'chemistri', 'and', 'special', 'it', 's', 'so', 'realist', 'in', 'a', 'word', 'it', 's', 'full', 'on', 'entertain', 'i', 'just', 'love', 'it', 'and', 'barkha', 'and', 'ayush', 'are', 'just', 'great', 'good', 'job', 'guy', 'i', 'll', 'be', 'wait', 'for', 'the', 'new', 'one', 'love', 'you', 'guy']",0.9837,0.0,0.578,0.42200000000000004,0.46732093659999996,0.6750344353,0.6545454545,0,0,neu
Jumaina Khan,i wish they will soon make an other part of the series without changing anyone ayush and barkha are my all time favourite love you dice media and filter copy,3,0,2020-12-16T10:49:54Z,16,10,12,"['i', 'wish', 'they', 'will', 'soon', 'make', 'an', 'other', 'part', 'of', 'the', 'series', 'without', 'changing', 'anyone', 'ayush', 'and', 'barkha', 'are', 'my', 'all', 'time', 'favourite', 'love', 'you', 'dice', 'media', 'and', 'filter', 'copy']","['i', 'wish', 'they', 'will', 'soon', 'make', 'an', 'other', 'part', 'of', 'the', 'seri', 'without', 'chang', 'anyon', 'ayush', 'and', 'barkha', 'are', 'my', 'all', 'time', 'favourit', 'love', 'you', 'dice', 'media', 'and', 'filter', 'copi']",0.7845,0.0,0.7959999999999999,0.204,0.1875,0.4875,0.36666666670000003,0,1,neu
ashwani bhardwaj,amazing yr barkha and ayush and also i really loved the song here,0,0,2020-12-16T09:29:43Z,16,9,12,"['amazing', 'yr', 'barkha', 'and', 'ayush', 'and', 'also', 'i', 'really', 'loved', 'the', 'song', 'here']","['amaz', 'yr', 'barkha', 'and', 'ayush', 'and', 'also', 'i', 'realli', 'love', 'the', 'song', 'here']",0.8399,0.0,0.556,0.444,0.65,0.85,0.6153846154,0,0,neu
Parvathy Sreekumar,the moment when ayush hugged her 30 03 and seeing his face i was sobbing ayush and barkha you guys are amazing love it great job dice,14,0,2020-12-16T07:20:00Z,16,7,12,"['the', 'moment', 'when', 'ayush', 'hugged', 'her', '30', '03', 'and', 'seeing', 'his', 'face', 'i', 'was', 'sobbing', 'ayush', 'and', 'barkha', 'you', 'guys', 'are', 'amazing', 'love', 'it', 'great', 'job', 'dice']","['the', 'moment', 'when', 'ayush', 'hug', 'her', '30', '03', 'and', 'see', 'his', 'face', 'i', 'was', 'sob', 'ayush', 'and', 'barkha', 'you', 'guy', 'are', 'amaz', 'love', 'it', 'great', 'job', 'dice']",0.9217,0.068,0.547,0.385,0.6333333333,0.75,0.7407407407,0,1,neu
sh43har,thank you dice media for such a wonderful series pfa it is the best romantic and the reality based workcation series that i binge watched but ended up with a smile in my face good acting done by barkha and ayush will love to see them together again in other series dice media thank you,1,0,2020-12-16T05:15:06Z,16,5,12,"['thank', 'you', 'dice', 'media', 'for', 'such', 'a', 'wonderful', 'series', 'pfa', 'it', 'is', 'the', 'best', 'romantic', 'and', 'the', 'reality', 'based', 'workcation', 'series', 'that', 'i', 'binge', 'watched', 'but', 'ended', 'up', 'with', 'a', 'smile', 'in', 'my', 'face', 'good', 'acting', 'done', 'by', 'barkha', 'and', 'ayush', 'will', 'love', 'to', 'see', 'them', 'together', 'again', 'in', 'other', 'series', 'dice', 'media', 'thank', 'you']","['thank', 'you', 'dice', 'media', 'for', 'such', 'a', 'wonder', 'seri', 'pfa', 'it', 'is', 'the', 'best', 'romant', 'and', 'the', 'realiti', 'base', 'workcat', 'seri', 'that', 'i', 'bing', 'watch', 'but', 'end', 'up', 'with', 'a', 'smile', 'in', 'my', 'face', 'good', 'act', 'done', 'by', 'barkha', 'and', 'ayush', 'will', 'love', 'to', 'see', 'them', 'togeth', 'again', 'in', 'other', 'seri', 'dice', 'media', 'thank', 'you']",0.9741,0.0,0.64,0.36,0.375,0.44166666670000004,0.3636363636,0,1,neu
jay parmar,that background song and barkha,0,0,2020-12-15T22:31:16Z,15,22,12,"['that', 'background', 'song', 'and', 'barkha']","['that', 'background', 'song', 'and', 'barkha']",0.0,0.0,1.0,0.0,0.0,0.0,1.2,0,0,neu
Kanaka Lata,the ending is soo cute thanks youtube dicemedia ayush and barkha and the whole team for this beautiful series,0,0,2020-12-14T19:14:20Z,14,19,12,"['the', 'ending', 'is', 'soo', 'cute', 'thanks', 'youtube', 'dicemedia', 'ayush', 'and', 'barkha', 'and', 'the', 'whole', 'team', 'for', 'this', 'beautiful', 'series']","['the', 'end', 'is', 'soo', 'cute', 'thank', 'youtub', 'dicemedia', 'ayush', 'and', 'barkha', 'and', 'the', 'whole', 'team', 'for', 'this', 'beauti', 'seri']",0.8891,0.0,0.603,0.397,0.4375,0.65,0.42105263159999995,0,0,neu
Devendra Wangikar,what a series guys bite sized episodes but every conversation is worth replay loved the cinematography as always also loved how you screen played the awkwardness between barkha and ayush lots of love,0,0,2020-12-14T17:24:33Z,14,17,12,"['what', 'a', 'series', 'guys', 'bite', 'sized', 'episodes', 'but', 'every', 'conversation', 'is', 'worth', 'replay', 'loved', 'the', 'cinematography', 'as', 'always', 'also', 'loved', 'how', 'you', 'screen', 'played', 'the', 'awkwardness', 'between', 'barkha', 'and', 'ayush', 'lots', 'of', 'love']","['what', 'a', 'seri', 'guy', 'bite', 'size', 'episod', 'but', 'everi', 'convers', 'is', 'worth', 'replay', 'love', 'the', 'cinematographi', 'as', 'alway', 'also', 'love', 'how', 'you', 'screen', 'play', 'the', 'awkward', 'between', 'barkha', 'and', 'ayush', 'lot', 'of', 'love']",0.9716,0.040999999999999995,0.52,0.439,0.55,0.575,0.7575757576000001,0,0,neu
md sharique,hey barkha and shaurya you guys rock you know what the most amazing thing is that you guys actually looks like a real couple and the story chemistry and performance was outstanding,0,0,2020-12-12T09:58:55Z,12,9,12,"['hey', 'barkha', 'and', 'shaurya', 'you', 'guys', 'rock', 'you', 'know', 'what', 'the', 'most', 'amazing', 'thing', 'is', 'that', 'you', 'guys', 'actually', 'looks', 'like', 'a', 'real', 'couple', 'and', 'the', 'story', 'chemistry', 'and', 'performance', 'was', 'outstanding']","['hey', 'barkha', 'and', 'shaurya', 'you', 'guy', 'rock', 'you', 'know', 'what', 'the', 'most', 'amaz', 'thing', 'is', 'that', 'you', 'guy', 'actual', 'look', 'like', 'a', 'real', 'coupl', 'and', 'the', 'stori', 'chemistri', 'and', 'perform', 'was', 'outstand']",0.8908,0.0,0.726,0.27399999999999997,0.36,0.535,0.4375,0,0,neu
Simran,beautiful in love with the song tooo and this made my day barkha and ayush have yet again mesmerised us and the whole team has done a fabulous job,0,0,2020-12-12T09:58:55Z,12,9,12,"['beautiful', 'in', 'love', 'with', 'the', 'song', 'tooo', 'and', 'this', 'made', 'my', 'day', 'barkha', 'and', 'ayush', 'have', 'yet', 'again', 'mesmerised', 'us', 'and', 'the', 'whole', 'team', 'has', 'done', 'a', 'fabulous', 'job']","['beauti', 'in', 'love', 'with', 'the', 'song', 'tooo', 'and', 'this', 'made', 'my', 'day', 'barkha', 'and', 'ayush', 'have', 'yet', 'again', 'mesmeris', 'us', 'and', 'the', 'whole', 'team', 'has', 'done', 'a', 'fabul', 'job']",0.91,0.0,0.685,0.315,0.4875,0.75,0.8275862069,0,0,neu
Chayan Bose,ayush barkha two are wonderful pair form them,0,0,2020-12-11T19:32:38Z,11,19,12,"['ayush', 'barkha', 'two', 'are', 'wonderful', 'pair', 'form', 'them']","['ayush', 'barkha', 'two', 'are', 'wonder', 'pair', 'form', 'them']",0.5719,0.0,0.654,0.34600000000000003,1.0,1.0,0.625,0,0,neu
Rajendra Singh Rathore,please upload that background song plzzzzzzzzzzzzzzz that was realllly touchy ayush barkha,1,0,2020-12-10T13:09:51Z,10,13,12,"['please', 'upload', 'that', 'background', 'song', 'plzzzzzzzzzzzzzzz', 'that', 'was', 'realllly', 'touchy', 'ayush', 'barkha']","['pleas', 'upload', 'that', 'background', 'song', 'plzzzzzzzzzzzzzzz', 'that', 'was', 'realllli', 'touchi', 'ayush', 'barkha']",0.3182,0.0,0.8270000000000001,0.17300000000000001,0.0,0.0,0.5,0,1,neu
SHAHRUKH PATEL,heart touching story he yaar sach me feel aa rha tha great job both ayush sir and barkha ma am,0,0,2020-12-10T09:49:47Z,10,9,12,"['heart', 'touching', 'story', 'he', 'yaar', 'sach', 'me', 'feel', 'aa', 'rha', 'tha', 'great', 'job', 'both', 'ayush', 'sir', 'and', 'barkha', 'ma', 'am']","['heart', 'touch', 'stori', 'he', 'yaar', 'sach', 'me', 'feel', 'aa', 'rha', 'tha', 'great', 'job', 'both', 'ayush', 'sir', 'and', 'barkha', 'ma', 'am']",0.6249,0.0,0.823,0.177,0.65,0.625,1.15,0,0,neu
AKHILA SOMAN,ayush s acting is really good he has become that character meek and nervous barkha too awesome,91,0,2020-12-09T09:07:52Z,9,9,12,"['ayush', 's', 'acting', 'is', 'really', 'good', 'he', 'has', 'become', 'that', 'character', 'meek', 'and', 'nervous', 'barkha', 'too', 'awesome']","['ayush', 's', 'act', 'is', 'realli', 'good', 'he', 'has', 'becom', 'that', 'charact', 'meek', 'and', 'nervous', 'barkha', 'too', 'awesom']",0.7346,0.094,0.581,0.326,0.5666666667,0.5333333333,0.3529411765,0,1,neu
Rahul kumar,the chemistry between these two guys is literally amazing barkha singh ayushh you both nailed it,1,0,2020-12-08T23:13:43Z,8,23,12,"['the', 'chemistry', 'between', 'these', 'two', 'guys', 'is', 'literally', 'amazing', 'barkha', 'singh', 'ayushh', 'you', 'both', 'nailed', 'it']","['the', 'chemistri', 'between', 'these', 'two', 'guy', 'is', 'liter', 'amaz', 'barkha', 'singh', 'ayushh', 'you', 'both', 'nail', 'it']",0.5859,0.0,0.7979999999999999,0.20199999999999999,0.6,0.9,0.1875,0,1,neu
Anjali Rawat,just loved itttlove jodi barkha ayushalso love the song heart touching,0,0,2020-12-08T20:50:41Z,8,20,12,"['just', 'loved', 'itttlove', 'jodi', 'barkha', 'ayushalso', 'love', 'the', 'song', 'heart', 'touching']","['just', 'love', 'itttlov', 'jodi', 'barkha', 'ayushalso', 'love', 'the', 'song', 'heart', 'touch']",0.8442,0.0,0.526,0.474,0.5666666667,0.6333333333,1.363636364,0,0,neu
Roshni Gupta,it was an awesome season loved ayush and barkha eagerly waiting for the next season,0,0,2020-12-08T19:49:03Z,8,19,12,"['it', 'was', 'an', 'awesome', 'season', 'loved', 'ayush', 'and', 'barkha', 'eagerly', 'waiting', 'for', 'the', 'next', 'season']","['it', 'was', 'an', 'awesom', 'season', 'love', 'ayush', 'and', 'barkha', 'eager', 'wait', 'for', 'the', 'next', 'season']",0.8909999999999999,0.0,0.531,0.469,0.5666666667,0.6,0.2,0,0,neu
ganesh deore,i love barkha than any other bollywood actress,0,0,2020-12-08T19:07:53Z,8,19,12,"['i', 'love', 'barkha', 'than', 'any', 'other', 'bollywood', 'actress']","['i', 'love', 'barkha', 'than', 'ani', 'other', 'bollywood', 'actress']",0.6369,0.0,0.588,0.41200000000000003,0.1875,0.4875,0.625,0,0,neu
Funny bro,i always love this combo of barkha and ayush but this time the story made it look more beautiful than ever need more this type of web series,0,0,2020-12-08T18:09:36Z,8,18,12,"['i', 'always', 'love', 'this', 'combo', 'of', 'barkha', 'and', 'ayush', 'but', 'this', 'time', 'the', 'story', 'made', 'it', 'look', 'more', 'beautiful', 'than', 'ever', 'need', 'more', 'this', 'type', 'of', 'web', 'series']","['i', 'alway', 'love', 'this', 'combo', 'of', 'barkha', 'and', 'ayush', 'but', 'this', 'time', 'the', 'stori', 'made', 'it', 'look', 'more', 'beauti', 'than', 'ever', 'need', 'more', 'this', 'type', 'of', 'web', 'seri']",0.8552,0.0,0.7490000000000001,0.251,0.5875,0.65,0.7142857143000001,0,0,neu
Rincy Thomas,i was eagerly waiting for this episode love barkha and ayush s chemistry and absolutely loved this episode so much so much love from florida,1,0,2020-12-08T18:09:36Z,8,18,12,"['i', 'was', 'eagerly', 'waiting', 'for', 'this', 'episode', 'love', 'barkha', 'and', 'ayush', 's', 'chemistry', 'and', 'absolutely', 'loved', 'this', 'episode', 'so', 'much', 'so', 'much', 'love', 'from', 'florida']","['i', 'was', 'eager', 'wait', 'for', 'this', 'episod', 'love', 'barkha', 'and', 'ayush', 's', 'chemistri', 'and', 'absolut', 'love', 'this', 'episod', 'so', 'much', 'so', 'much', 'love', 'from', 'florida']",0.945,0.0,0.556,0.444,0.5666666667,0.6666666667,0.6,0,1,neu
Nitin Singh,finally 2020 got great end we can relate many love moments great work and best wishes for team special note barkha singh you always a darling,0,0,2020-12-07T10:49:48Z,7,10,12,"['finally', '2020', 'got', 'great', 'end', 'we', 'can', 'relate', 'many', 'love', 'moments', 'great', 'work', 'and', 'best', 'wishes', 'for', 'team', 'special', 'note', 'barkha', 'singh', 'you', 'always', 'a', 'darling']","['final', '2020', 'got', 'great', 'end', 'we', 'can', 'relat', 'mani', 'love', 'moment', 'great', 'work', 'and', 'best', 'wish', 'for', 'team', 'special', 'note', 'barkha', 'singh', 'you', 'alway', 'a', 'darl']",0.9769,0.0,0.42200000000000004,0.578,0.5653061224,0.6387755102,0.8846153845999999,0,0,pos
Aditi Negi,amazing series yr barkha and ayush you both are great actors love u both,0,0,2020-12-07T10:23:30Z,7,10,12,"['amazing', 'series', 'yr', 'barkha', 'and', 'ayush', 'you', 'both', 'are', 'great', 'actors', 'love', 'u', 'both']","['amaz', 'seri', 'yr', 'barkha', 'and', 'ayush', 'you', 'both', 'are', 'great', 'actor', 'love', 'u', 'both']",0.9201,0.0,0.452,0.5479999999999999,0.6333333333,0.75,0.6428571429,0,0,pos
Utkarsh Kumar,best of ayush and barkha tooo really loved it guyz both of you nailed it looking forward for more like this,0,0,2020-12-05T08:39:15Z,5,8,12,"['best', 'of', 'ayush', 'and', 'barkha', 'tooo', 'really', 'loved', 'it', 'guyz', 'both', 'of', 'you', 'nailed', 'it', 'looking', 'forward', 'for', 'more', 'like', 'this']","['best', 'of', 'ayush', 'and', 'barkha', 'tooo', 'realli', 'love', 'it', 'guyz', 'both', 'of', 'you', 'nail', 'it', 'look', 'forward', 'for', 'more', 'like', 'this']",0.9039,0.0,0.617,0.38299999999999995,0.7333333333,0.5333333333,0.3333333333,0,0,neu
Zia Rodrigues,i was really sad while i was watching the last episode but at the end i had a biggg sigh of relief when ayush hugged barkha and the smile on my face was too big and i am very happy i love you and will love you thankyou for such an amazing season of pf2 now we want pfa3 soon caz i cannot wait but please pfa3 is on yeasssssss i just loved this season and you and barkha we want pfa3we want pfa3we want pfa3 thankyou,0,0,2020-12-05T06:53:12Z,5,6,12,"['i', 'was', 'really', 'sad', 'while', 'i', 'was', 'watching', 'the', 'last', 'episode', 'but', 'at', 'the', 'end', 'i', 'had', 'a', 'biggg', 'sigh', 'of', 'relief', 'when', 'ayush', 'hugged', 'barkha', 'and', 'the', 'smile', 'on', 'my', 'face', 'was', 'too', 'big', 'and', 'i', 'am', 'very', 'happy', 'i', 'love', 'you', 'and', 'will', 'love', 'you', 'thankyou', 'for', 'such', 'an', 'amazing', 'season', 'of', 'pf2', 'now', 'we', 'want', 'pfa3', 'soon', 'caz', 'i', 'can', 'not', 'wait', 'but', 'please', 'pfa3', 'is', 'on', 'yeasssssss', 'i', 'just', 'loved', 'this', 'season', 'and', 'you', 'and', 'barkha', 'we', 'want', 'pfa3we', 'want', 'pfa3we', 'want', 'pfa3', 'thankyou']","['i', 'was', 'realli', 'sad', 'while', 'i', 'was', 'watch', 'the', 'last', 'episod', 'but', 'at', 'the', 'end', 'i', 'had', 'a', 'biggg', 'sigh', 'of', 'relief', 'when', 'ayush', 'hug', 'barkha', 'and', 'the', 'smile', 'on', 'my', 'face', 'was', 'too', 'big', 'and', 'i', 'am', 'veri', 'happi', 'i', 'love', 'you', 'and', 'will', 'love', 'you', 'thankyou', 'for', 'such', 'an', 'amaz', 'season', 'of', 'pf2', 'now', 'we', 'want', 'pfa3', 'soon', 'caz', 'i', 'can', 'not', 'wait', 'but', 'pleas', 'pfa3', 'is', 'on', 'yeasssssss', 'i', 'just', 'love', 'this', 'season', 'and', 'you', 'and', 'barkha', 'we', 'want', 'pfa3w', 'want', 'pfa3w', 'want', 'pfa3', 'thankyou']",0.9922,0.04,0.556,0.40299999999999997,0.31,0.5666666667,0.3448275862,0,0,neu
Anuj Verma,eagerly waiting for s3 best combo barkha and ayush,2,0,2020-12-05T03:17:34Z,5,3,12,"['eagerly', 'waiting', 'for', 's3', 'best', 'combo', 'barkha', 'and', 'ayush']","['eager', 'wait', 'for', 's3', 'best', 'combo', 'barkha', 'and', 'ayush']",0.7783,0.0,0.507,0.493,1.0,0.3,0.3333333333,0,1,neu
sameer manjrekar,guyz one more episode plz about expose ur relation in office and barkha s hmmm i am in love with this jodi,1,0,2020-12-04T10:35:19Z,4,10,12,"['guyz', 'one', 'more', 'episode', 'plz', 'about', 'expose', 'ur', 'relation', 'in', 'office', 'and', 'barkha', 's', 'hmmm', 'i', 'am', 'in', 'love', 'with', 'this', 'jodi']","['guyz', 'one', 'more', 'episod', 'plz', 'about', 'expos', 'ur', 'relat', 'in', 'offic', 'and', 'barkha', 's', 'hmmm', 'i', 'am', 'in', 'love', 'with', 'this', 'jodi']",0.6344,0.066,0.6970000000000001,0.237,0.5,0.55,0.5909090909,0,1,neu
Shradha Sawant,what a relationship show guys i love ayush and barkha together and that last hug movement i loved alot,0,0,2020-12-04T08:32:15Z,4,8,12,"['what', 'a', 'relationship', 'show', 'guys', 'i', 'love', 'ayush', 'and', 'barkha', 'together', 'and', 'that', 'last', 'hug', 'movement', 'i', 'loved', 'alot']","['what', 'a', 'relationship', 'show', 'guy', 'i', 'love', 'ayush', 'and', 'barkha', 'togeth', 'and', 'that', 'last', 'hug', 'movement', 'i', 'love', 'alot']",0.9042,0.0,0.537,0.46299999999999997,0.4,0.4888888889,0.6315789474,0,0,neu
AS shyam,when will season 3 come amazing chemistry between ayush and barkha loved watching it,0,0,2020-12-04T07:22:04Z,4,7,12,"['when', 'will', 'season', '3', 'come', 'amazing', 'chemistry', 'between', 'ayush', 'and', 'barkha', 'loved', 'watching', 'it']","['when', 'will', 'season', '3', 'come', 'amaz', 'chemistri', 'between', 'ayush', 'and', 'barkha', 'love', 'watch', 'it']",0.8271,0.0,0.588,0.41200000000000003,0.65,0.85,0.42857142859999997,0,0,neu
